modulation_type,symbol,magnitude,phase,real,imag,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean,scd_max
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,-0.9531574863344378,-0.459016453145049,0.3198471677604453,0.002853888294256791,0.22648042418005912,0.2717553795509121,0.15710454933756635,0.3198471677604453,0.31984716776044536
128apsk,(0.8100333251005599+0.9143386109336901j),1.2215437295560152,0.8458134067357135,0.8100333251005599,0.9143386109336901,0.3074305129321962,0.014904616426979338,0.2157027397953655,0.27461454096641247,0.1800794969838115,0.3074305129321963,0.3074305129321963
64apsk,(-1.5886020534031254e-16-0.8647946790368032j),0.8647946790368032,-1.5707963267948968,-1.5886020534031254e-16,-0.8647946790368032,0.29918774747830995,0.0422756343772854,0.1610698737377977,0.22373452586215956,0.1684837187306189,0.2991877474783099,0.29918774747831
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6280833136959734,0.015296766199428583,0.40274457443429373,0.45756467747778734,0.25957934610736194,0.6280833136959734,0.6280833136959736
64apsk,(7.72237109293186e-17+1.2611589069286713j),1.2611589069286713,1.5707963267948966,7.72237109293186e-17,1.2611589069286713,0.3166494974991135,0.0061599503209045095,0.25314538596378533,0.29230997272855663,0.157208188865006,0.3166494974991134,0.3166494974991136
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.40689422938557973,0.0,0.32773489697688823,0.013884993555191212,0.2142160176079407,0.25237926796108706,0.14222945811144788,0.3277348969768883,0.3277348969768884
128apsk,(-1.0053107809081645+0.6939159293512692j),1.2215437295560152,2.5374402202071407,-1.0053107809081645,0.6939159293512692,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
128apsk,(0.29800876721444464-0.9171766767897893j),0.9643766285968541,-1.2566370614359175,0.29800876721444464,-0.9171766767897893,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,-0.23541045825521667,-1.0314006079876599,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
32apsk,(-1.1420297074409331-0.4730441934550123j),1.2361240478362703,-2.748893571891069,-1.1420297074409331,-0.4730441934550123,0.346004570208564,0.016470024115385118,0.2674996512802489,0.2943844949898943,0.14876049807723052,0.346004570208564,0.3460045702085641
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.32773489697688823,0.013884993555191212,0.2142160176079407,0.25237926796108706,0.14222945811144788,0.3277348969768883,0.3277348969768884
128apsk,(0.43781782755382515+0.8592658678545795j),0.964376628596854,1.0995574287564276,0.43781782755382515,0.8592658678545795,0.30300910738852754,0.01674199625344783,0.23081805807697098,0.2371146493942177,0.09484427926785813,0.30300910738852765,0.30300910738852765
32apsk,(-0.29786121634608925+3.647747851883755e-17j),0.29786121634608925,3.141592653589793,-0.29786121634608925,3.647747851883755e-17,0.346004570208564,0.016470024115385118,0.2674996512802489,0.2943844949898943,0.14876049807723052,0.346004570208564,0.3460045702085641
256apsk,(-0.6316072762644357-0.9828001056597511j),1.1682567351036317,-2.141994991083951,-0.6316072762644357,-0.9828001056597511,0.3029873437640455,0.032987722132347894,0.27458868564231553,0.28412515148887113,0.11639851398663373,0.3029873437640455,0.3029873437640456
32apsk,(4.742072207448882e-17+0.7744391624998321j),0.7744391624998321,1.5707963267948966,4.742072207448882e-17,0.7744391624998321,0.3673460620191119,0.011829494673036593,0.23967000011622716,0.2638152168488003,0.1259514418636772,0.3673460620191119,0.367346062019112
64apsk,(-0.288264893012268-0.4992894407356542j),0.5765297860245354,-2.094395102393196,-0.288264893012268,-0.4992894407356542,0.29911233262181175,0.044857259907001644,0.1145444595134881,0.12819448847862422,0.07673897971510986,0.29911233262181175,0.2991123326218118
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,-0.9531574863344378,0.4590164531450492,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
64apsk,(-0.8647946790368032+1.0590680356020836e-16j),0.8647946790368032,3.141592653589793,-0.8647946790368032,1.0590680356020836e-16,0.3449227302092689,0.020677601788399187,0.24764212541741992,0.31557712205933497,0.19451003032370776,0.34492273020926895,0.34492273020926906
32apsk,(1.8238739259418775e-17+0.29786121634608925j),0.29786121634608925,1.5707963267948966,1.8238739259418775e-17,0.29786121634608925,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
128apsk,(-0.21853976262392616+0.6725962296458455j),0.7072095276376931,1.8849555921538759,-0.21853976262392616,0.6725962296458455,0.30300910738852754,0.01674199625344783,0.23081805807697098,0.2371146493942177,0.09484427926785813,0.30300910738852765,0.30300910738852765
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.3198471677604453,0.002853888294256791,0.22648042418005912,0.2717553795509121,0.15710454933756635,0.3198471677604453,0.31984716776044536
128apsk,(-5.905103756918266e-17-0.32145887619895136j),0.32145887619895136,-1.5707963267948968,-5.905103756918266e-17,-0.32145887619895136,0.26550608212727317,0.012124667825402155,0.17253629975767903,0.17981904659738546,0.06470870932591148,0.2655060821272732,0.2655060821272733
32apsk,(0.3872195812499161+0.6706839884103994j),0.774439162499832,1.0471975511965976,0.3872195812499161,0.6706839884103994,0.3673460620191119,0.011829494673036593,0.23967000011622716,0.2638152168488003,0.1259514418636772,0.3673460620191119,0.367346062019112
32apsk,(4.742072207448882e-17+0.7744391624998321j),0.7744391624998321,1.5707963267948966,4.742072207448882e-17,0.7744391624998321,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
256apsk,(-0.1110498628024147-1.162966778152567j),1.1682567351036317,-1.6659961041764062,-0.1110498628024147,-1.162966778152567,0.3193366890741914,0.01604905912561901,0.24139321305432268,0.2495211387988699,0.10624096052515614,0.3193366890741913,0.3193366890741915
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2627052700869422,0.06399100478208083,0.2606311500024113,0.24513842347202136,0.08443065242479172,0.2627052700869421,0.2627052700869423
32apsk,(0.3872195812499161+0.6706839884103994j),0.774439162499832,1.0471975511965976,0.3872195812499161,0.6706839884103994,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
256apsk,(0.4489412874336189-0.32617493789800295j),0.5549219491742251,-0.6283185307179588,0.4489412874336189,-0.32617493789800295,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
64apsk,(0.2672362524674003+0.8224686147553274j),0.8647946790368031,1.2566370614359172,0.2672362524674003,0.8224686147553274,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
256apsk,(-1.0117400107420127+0.5841283675518157j),1.1682567351036317,2.6179938779914944,-1.0117400107420127,0.5841283675518157,0.3523341719085527,0.010953300778588717,0.24464064332328506,0.3116358064918641,0.21616851530431053,0.35233417190855265,0.3523341719085528
128apsk,(-0.147240825947388+1.2126373004290896j),1.2215437295560152,1.691626813471427,-0.147240825947388,1.2126373004290896,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
32apsk,(-5.471621777825632e-17-0.29786121634608925j),0.29786121634608925,-1.5707963267948968,-5.471621777825632e-17,-0.29786121634608925,0.3931228604976517,0.04017928261221137,0.2274690806126677,0.2915337952974612,0.19685339281333725,0.39312286049765177,0.3931228604976518
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6229948116273603,0.010157523120623029,0.42905322979329125,0.48549294653303643,0.2558997913159755,0.6229948116273603,0.6229948116273605
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6336903998928795,0.013754137227005385,0.42970377772253127,0.4843757044933564,0.25419737185970753,0.6336903998928796,0.6336903998928797
64apsk,(-6.619175222513022e-17-0.36033111626533465j),0.36033111626533465,-1.5707963267948968,-6.619175222513022e-17,-0.36033111626533465,0.29918774747830995,0.0422756343772854,0.1610698737377977,0.22373452586215956,0.1684837187306189,0.2991877474783099,0.29918774747831
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,-0.9531574863344378,-0.459016453145049,0.3198471677604453,0.002853888294256791,0.22648042418005912,0.2717553795509121,0.15710454933756635,0.3198471677604453,0.31984716776044536
256apsk,(0.5493472638282153+0.7561116419934635j),0.9346053880829054,0.942477796076938,0.5493472638282153,0.7561116419934635,0.3523341719085527,0.010953300778588717,0.24464064332328506,0.3116358064918641,0.21616851530431053,0.35233417190855265,0.3523341719085528
32apsk,(0.8740716966127912+0.874071696612791j),1.2361240478362705,0.7853981633974483,0.8740716966127912,0.874071696612791,0.3673460620191119,0.011829494673036593,0.23967000011622716,0.2638152168488003,0.1259514418636772,0.3673460620191119,0.367346062019112
32apsk,(0.3872195812499161-0.6706839884103994j),0.774439162499832,-1.0471975511965976,0.3872195812499161,-0.6706839884103994,0.346004570208564,0.016470024115385118,0.2674996512802489,0.2943844949898943,0.14876049807723052,0.346004570208564,0.3460045702085641
128apsk,(-1.2991228265220184e-16-0.7072095276376931j),0.7072095276376931,-1.5707963267948968,-1.2991228265220184e-16,-0.7072095276376931,0.2733394384902638,0.05819339331561395,0.2285578475789206,0.23070740627651712,0.1195738677785955,0.2733394384902638,0.27333943849026393
32apsk,(0.3872195812499161+0.6706839884103994j),0.774439162499832,1.0471975511965976,0.3872195812499161,0.6706839884103994,0.3673460620191119,0.011829494673036593,0.23967000011622716,0.2638152168488003,0.1259514418636772,0.3673460620191119,0.367346062019112
128apsk,(-0.41568733062616203+0.5721445264427728j),0.7072095276376931,2.199114857512855,-0.41568733062616203,0.5721445264427728,0.3074305129321962,0.014904616426979338,0.2157027397953655,0.27461454096641247,0.1800794969838115,0.3074305129321963,0.3074305129321963
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,-0.9531574863344378,-0.459016453145049,0.32773489697688823,0.013884993555191212,0.2142160176079407,0.25237926796108706,0.14222945811144788,0.3277348969768883,0.3277348969768884
256apsk,(0.7221683990170551-0.9183118220823147j),1.168256735103632,-0.9043978851243345,0.7221683990170551,-0.9183118220823147,0.3029873437640455,0.032987722132347894,0.27458868564231553,0.28412515148887113,0.11639851398663373,0.3029873437640455,0.3029873437640456
64apsk,(1.1362649126205777-0.5471963421596235j),1.2611589069286713,-0.44879895051282687,1.1362649126205777,-0.5471963421596235,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
256apsk,(0.9183118220823142-0.7221683990170554j),1.1682567351036317,-0.6663984416705626,0.9183118220823142,-0.7221683990170554,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
32apsk,(0.8740716966127909-0.8740716966127913j),1.2361240478362705,-0.7853981633974485,0.8740716966127909,-0.8740716966127913,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,-0.43355498476205995,5.309517243432362e-17,0.2881344709632068,0.015469690265645368,0.18827124040649396,0.23244781927254343,0.14238888920528686,0.2881344709632069,0.28813447096320693
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6026363796800502,0.053157999158866924,0.4788406377031405,0.47980324293281007,0.1885990807165601,0.6026363796800503,0.6026363796800505
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6260246807932922,0.0007275244678330492,0.46558683972720494,0.539916789569688,0.30913410138735414,0.6260246807932921,0.6260246807932924
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6229948116273603,0.010157523120623029,0.42905322979329125,0.48549294653303643,0.2558997913159755,0.6229948116273603,0.6229948116273605
64apsk,(0.8224686147553274+0.26723625246740024j),0.8647946790368031,0.3141592653589793,0.8224686147553274,0.26723625246740024,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.40689422938557973,0.0,0.28538588324051284,0.02772638478663923,0.22380142526991398,0.2315519843124165,0.0881385164737979,0.2853858832405129,0.28538588324051295
128apsk,(0.6939159293512679-1.0053107809081652j),1.2215437295560152,-0.9666438934122453,0.6939159293512679,-1.0053107809081652,0.33218515011501043,0.01866530208489685,0.22663118807700314,0.2931794465058126,0.20053063594282572,0.3321851501150104,0.3321851501150105
256apsk,(-0.19431538648370544-0.9141820179861813j),0.9346053880829054,-1.7802358370342166,-0.19431538648370544,-0.9141820179861813,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
128apsk,(0.9525035520075603+0.1508617419918503j),0.964376628596854,0.15707963267948966,0.9525035520075603,0.1508617419918503,0.26550608212727317,0.012124667825402155,0.17253629975767903,0.17981904659738546,0.06470870932591148,0.2655060821272732,0.2655060821272733
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.5861896263785262,0.02737561268991273,0.46458241706009507,0.5160885651734289,0.2698200995846527,0.5861896263785263,0.5861896263785266
32apsk,(-0.8740716966127913-0.874071696612791j),1.2361240478362705,-2.356194490192345,-0.8740716966127913,-0.874071696612791,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6026363796800502,0.053157999158866924,0.4788406377031405,0.47980324293281007,0.1885990807165601,0.6026363796800503,0.6026363796800505
128apsk,(0.482188314298427+0j),0.482188314298427,0.0,0.482188314298427,0.0,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2627052700869422,0.06399100478208083,0.2606311500024113,0.24513842347202136,0.08443065242479172,0.2627052700869421,0.2627052700869423
256apsk,(-0.6253730700341708-0.6945471580171029j),0.9346053880829055,-2.3038346126325155,-0.6253730700341708,-0.6945471580171029,0.3029873437640455,0.032987722132347894,0.27458868564231553,0.28412515148887113,0.11639851398663373,0.3029873437640455,0.3029873437640456
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,1.0579249964025073,0.0,0.3198471677604453,0.002853888294256791,0.22648042418005912,0.2717553795509121,0.15710454933756635,0.3198471677604453,0.31984716776044536
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,-0.9531574863344378,-0.459016453145049,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6229948116273603,0.010157523120623029,0.42905322979329125,0.48549294653303643,0.2558997913159755,0.6229948116273603,0.6229948116273605
128apsk,(-0.5721445264427727+0.41568733062616225j),0.7072095276376931,2.5132741228718345,-0.5721445264427727,0.41568733062616225,0.30300910738852754,0.01674199625344783,0.23081805807697098,0.2371146493942177,0.09484427926785813,0.30300910738852765,0.30300910738852765
128apsk,(0.5668463599447665+0.7801970815128719j),0.964376628596854,0.942477796076938,0.5668463599447665,0.7801970815128719,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
32apsk,(-0.7744391624998321+9.484144414897763e-17j),0.7744391624998321,3.141592653589793,-0.7744391624998321,9.484144414897763e-17,0.3333518416529628,0.0032550576736345965,0.2548329347422054,0.2957608120151945,0.17214481511356475,0.33335184165296283,0.3333518416529629
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6280833136959734,0.015296766199428583,0.40274457443429373,0.45756467747778734,0.25957934610736194,0.6280833136959734,0.6280833136959736
16apsk,(0.43355498476205995+0j),0.43355498476205995,0.0,0.43355498476205995,0.0,0.2827194279599539,0.014010141318711656,0.2077262332513997,0.2744488344886556,0.1991894699322197,0.28271942795995386,0.28271942795995403
32apsk,(-0.874071696612791+0.8740716966127912j),1.2361240478362705,2.356194490192345,-0.874071696612791,0.8740716966127912,0.3333518416529628,0.0032550576736345965,0.2548329347422054,0.2957608120151945,0.17214481511356475,0.33335184165296283,0.3333518416529629
128apsk,(0.415687330626162-0.5721445264427728j),0.707209527637693,-0.9424777960769383,0.415687330626162,-0.5721445264427728,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2689962188270193,0.05998290756374857,0.26831417569605603,0.25903113428796004,0.09824975092738909,0.26899621882701924,0.2689962188270194
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.32773489697688823,0.013884993555191212,0.2142160176079407,0.25237926796108706,0.14222945811144788,0.3277348969768883,0.3277348969768884
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6229948116273603,0.010157523120623029,0.42905322979329125,0.48549294653303643,0.2558997913159755,0.6229948116273603,0.6229948116273605
128apsk,(0.6725962296458454-0.21853976262392638j),0.707209527637693,-0.3141592653589796,0.6725962296458454,-0.21853976262392638,0.30300910738852754,0.01674199625344783,0.23081805807697098,0.2371146493942177,0.09484427926785813,0.30300910738852765,0.30300910738852765
64apsk,(-1.2295390200614804-0.2806342578370918j),1.2611589069286713,-2.91719317833338,-1.2295390200614804,-0.2806342578370918,0.29911233262181175,0.044857259907001644,0.1145444595134881,0.12819448847862422,0.07673897971510986,0.29911233262181175,0.2991123326218118
64apsk,(0.5471963421596244+1.1362649126205773j),1.2611589069286713,1.121997376282069,0.5471963421596244,1.1362649126205773,0.3166494974991135,0.0061599503209045095,0.25314538596378533,0.29230997272855663,0.157208188865006,0.3166494974991134,0.3166494974991136
256apsk,(1.1040035711418574+0.3820993509822053j),1.1682567351036315,0.3331992208352811,1.1040035711418574,0.3820993509822053,0.3523341719085527,0.010953300778588717,0.24464064332328506,0.3116358064918641,0.21616851530431053,0.35233417190855265,0.3523341719085528
256apsk,(0.8538045069714386-0.3801382581493964j),0.9346053880829055,-0.41887902047863895,0.8538045069714386,-0.3801382581493964,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
64apsk,(-0.5471963421596246-1.1362649126205773j),1.2611589069286713,-2.0195952773077246,-0.5471963421596246,-1.1362649126205773,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
64apsk,(-0.9860137378318027+0.7863197169933347j),1.2611589069286713,2.4683942278205513,-0.9860137378318027,0.7863197169933347,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
128apsk,(-0.9525035520075603-0.15086174199185015j),0.964376628596854,-2.984513020910304,-0.9525035520075603,-0.15086174199185015,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.3198471677604453,0.002853888294256791,0.22648042418005912,0.2717553795509121,0.15710454933756635,0.3198471677604453,0.31984716776044536
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,-0.9531574863344378,0.4590164531450492,0.32773489697688823,0.013884993555191212,0.2142160176079407,0.25237926796108706,0.14222945811144788,0.3277348969768883,0.3277348969768884
64apsk,(0.28063425783709117-1.2295390200614806j),1.2611589069286713,-1.3463968515384839,0.28063425783709117,-1.2295390200614806,0.31330460008509947,0.007743450454671292,0.20120603922174624,0.2263262254901797,0.12377136902445711,0.31330460008509947,0.3133046000850996
32apsk,(-0.6706839884103998-0.38721958124991585j),0.7744391624998321,-2.617993877991495,-0.6706839884103998,-0.38721958124991585,0.346004570208564,0.016470024115385118,0.2674996512802489,0.2943844949898943,0.14876049807723052,0.346004570208564,0.3460045702085641
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.3198471677604453,0.002853888294256791,0.22648042418005912,0.2717553795509121,0.15710454933756635,0.3198471677604453,0.31984716776044536
128apsk,(-0.7801970815128717+0.5668463599447666j),0.964376628596854,2.5132741228718345,-0.7801970815128717,0.5668463599447666,0.30300910738852754,0.01674199625344783,0.23081805807697098,0.2371146493942177,0.09484427926785813,0.30300910738852765,0.30300910738852765
32apsk,(1.1420297074409327-0.4730441934550132j),1.2361240478362705,-0.39269908169872486,1.1420297074409327,-0.4730441934550132,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
256apsk,(1.162966778152567-0.11104986280241477j),1.1682567351036317,-0.09519977738150966,1.162966778152567,-0.11104986280241477,0.3464729585838243,0.005479626662637778,0.23593099479098256,0.2793519871217286,0.16672872575701922,0.3464729585838242,0.34647295858382443
256apsk,(-0.7221683990170552+0.9183118220823145j),1.1682567351036317,2.237194768465459,-0.7221683990170552,0.9183118220823145,0.3193366890741914,0.01604905912561901,0.24139321305432268,0.2495211387988699,0.10624096052515614,0.3193366890741913,0.3193366890741915
32apsk,(-5.471621777825632e-17-0.29786121634608925j),0.29786121634608925,-1.5707963267948968,-5.471621777825632e-17,-0.29786121634608925,0.3250597818096585,0.0027326517500635633,0.2568048326631307,0.28833564074652296,0.12859890567892382,0.3250597818096584,0.32505978180965855
64apsk,(0.26723625246740007-0.8224686147553275j),0.8647946790368032,-1.2566370614359175,0.26723625246740007,-0.8224686147553275,0.31330460008509947,0.007743450454671292,0.20120603922174624,0.2263262254901797,0.12377136902445711,0.31330460008509947,0.3133046000850996
128apsk,(-8.857655635377399e-17-0.482188314298427j),0.482188314298427,-1.5707963267948968,-8.857655635377399e-17,-0.482188314298427,0.2640481179908262,0.03887465319150374,0.24905010463100696,0.2516268305886334,0.09006930999809458,0.2640481179908262,0.2640481179908263
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2627052700869422,0.06399100478208083,0.2606311500024113,0.24513842347202136,0.08443065242479172,0.2627052700869421,0.2627052700869423
32apsk,(-2.2707230377976376e-16-1.2361240478362705j),1.2361240478362705,-1.5707963267948968,-2.2707230377976376e-16,-1.2361240478362705,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
128apsk,(0.6819172536986562+0.6819172536986561j),0.9643766285968541,0.7853981633974483,0.6819172536986562,0.6819172536986561,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
64apsk,(-1.2611589069286713+1.544474218586372e-16j),1.2611589069286713,3.141592653589793,-1.2611589069286713,1.544474218586372e-16,0.2700759774422117,0.02763655606455298,0.19822197267590458,0.22470656995066562,0.131039965269111,0.27007597744221173,0.2700759774422118
32apsk,(-2.2707230377976376e-16-1.2361240478362705j),1.2361240478362705,-1.5707963267948968,-2.2707230377976376e-16,-1.2361240478362705,0.3250597818096585,0.0027326517500635633,0.2568048326631307,0.28833564074652296,0.12859890567892382,0.3250597818096584,0.32505978180965855
128apsk,(-2.2439394276289407e-16-1.2215437295560152j),1.2215437295560152,-1.5707963267948968,-2.2439394276289407e-16,-1.2215437295560152,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.6596054463884007,0.8271190682773574,0.3132059608146863,0.03675648384185729,0.2674179023561265,0.25569014201717133,0.0731081951603901,0.3132059608146864,0.31320596081468643
32apsk,(-0.38721958124991585+0.6706839884103996j),0.774439162499832,2.0943951023931953,-0.38721958124991585,0.6706839884103996,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
256apsk,(1.1353254099456007+0.2754269642697511j),1.1682567351036317,0.23799944345377222,1.1353254099456007,0.2754269642697511,0.3029873437640455,0.032987722132347894,0.27458868564231553,0.28412515148887113,0.11639851398663373,0.3029873437640455,0.3029873437640456
128apsk,(0.9143386109336901+0.8100333251005598j),1.2215437295560152,0.7249829200591831,0.9143386109336901,0.8100333251005598,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
64apsk,(-0.2672362524674002+0.8224686147553275j),0.8647946790368032,1.8849555921538759,-0.2672362524674002,0.8224686147553275,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
256apsk,(-0.9183118220823147+0.7221683990170549j),1.1682567351036317,2.475194211919231,-0.9183118220823147,0.7221683990170549,0.3464729585838243,0.005479626662637778,0.23593099479098256,0.2793519871217286,0.16672872575701922,0.3464729585838242,0.34647295858382443
16apsk,(2.654758621716181e-17+0.43355498476205995j),0.43355498476205995,1.5707963267948966,2.654758621716181e-17,0.43355498476205995,0.2827194279599539,0.014010141318711656,0.2077262332513997,0.2744488344886556,0.1991894699322197,0.28271942795995386,0.28271942795995403
32apsk,(0.8740716966127909-0.8740716966127913j),1.2361240478362705,-0.7853981633974485,0.8740716966127909,-0.8740716966127913,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
128apsk,(-1.2126373004290896+0.14724082594738824j),1.2215437295560152,3.0207621669132627,-1.2126373004290896,0.14724082594738824,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
256apsk,(-0.3801382581493963+0.8538045069714386j),0.9346053880829055,1.9896753472735356,-0.3801382581493963,0.8538045069714386,0.3193366890741914,0.01604905912561901,0.24139321305432268,0.2495211387988699,0.10624096052515614,0.3193366890741913,0.3193366890741915
128apsk,(-0.482188314298427+5.905103756918266e-17j),0.482188314298427,3.141592653589793,-0.482188314298427,5.905103756918266e-17,0.26550608212727317,0.012124667825402155,0.17253629975767903,0.17981904659738546,0.06470870932591148,0.2655060821272732,0.2655060821272733
32apsk,(-1.1420297074409331-0.4730441934550123j),1.2361240478362703,-2.748893571891069,-1.1420297074409331,-0.4730441934550123,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
16apsk,(2.654758621716181e-17+0.43355498476205995j),0.43355498476205995,1.5707963267948966,2.654758621716181e-17,0.43355498476205995,0.2881344709632068,0.015469690265645368,0.18827124040649396,0.23244781927254343,0.14238888920528686,0.2881344709632069,0.28813447096320693
